Course ID,Discipline,Course Name,SME Name,Institute,"
Co-ordinating Institute",Duration,Type of course,Start date,End date,Exam date,Enrollment End date,Exam Registration End date,UG/PG,Core/Elective,FDP,Applicable NPTEL Domain,Click here to Join the course,Current course ID,Old course URL,Old Course ID,Course ID,NPTEL URL
noc25-bt11,Biotechnology and Bioengineering,"Cell Biology: Cellular organization, division and processes",Prof. Shikha Laloraya,IISc Bangalore,IISc Bangalore,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Biosciences,https://onlinecourses.nptel.ac.in/noc25_bt11/preview,noc25_bt11,https://onlinecourses.nptel.ac.in/noc24_bt18/preview,https://onlinecourses.nptel.ac.in/noc24_bt18/preview,noc24_bt18,
noc25-bt12,Biotechnology and Bioengineering,Classics in Neuroscience,Prof. Varadhan SKM,IIT Madras,IIT Madras,8 Weeks + 4 Weeks (New),New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,"Bioengineering
Biosciences",https://onlinecourses.nptel.ac.in/noc25_bt12/preview,noc25_bt12,,,,
noc25-bt13,Biotechnology and Bioengineering,Computational Genomics,Prof. Vineet Kumar Sharma,IISER Bhopal,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,PG,Core,Yes,Computational Biology,https://onlinecourses.nptel.ac.in/noc25_bt13/preview,noc25_bt13,https://onlinecourses.nptel.ac.in/noc24_bt03/preview,https://onlinecourses.nptel.ac.in/noc24_bt03/preview,noc24_bt03,
noc25-bt14,Biotechnology and Bioengineering,Computational Systems Biology,Prof. Karthik Raman,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Computational Biology,https://onlinecourses.nptel.ac.in/noc25_bt14/preview,noc25_bt14,https://onlinecourses.nptel.ac.in/noc24_bt19/preview,https://onlinecourses.nptel.ac.in/noc24_bt19/preview,noc24_bt19,
noc25-bt16,Biotechnology and Bioengineering,Data Analysis for Biologists,Prof. Biplab Bose,IIT Guwahati,IIT Guwahati,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Computational Biology,https://onlinecourses.nptel.ac.in/noc25_bt16/preview,noc25_bt16,https://onlinecourses.nptel.ac.in/noc24_bt11/preview,https://onlinecourses.nptel.ac.in/noc24_bt11/preview,noc24_bt11,
noc25-bt17,Biotechnology and Bioengineering,Demystifying the Brain,Prof. Srinivas Chakravarthy,IIT Madras,IIT Madras,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_bt17/preview,noc25_bt17,https://onlinecourses.nptel.ac.in/noc24_bt21/preview,https://onlinecourses.nptel.ac.in/noc24_bt21/preview,noc24_bt21,
noc25-bt19,Biotechnology and Bioengineering,Enzyme Sciences and Technology,Prof. Vishal Trivedi,IIT Guwahati,IIT Guwahati,12 weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG,Elective,Yes,"Bioengineering
Biosciences",https://onlinecourses.nptel.ac.in/noc25_bt19/preview,noc25_bt19,https://onlinecourses.nptel.ac.in/noc24_bt22/preview,https://onlinecourses.nptel.ac.in/noc24_bt22/preview,noc24_bt22,
noc25-bt21,Biotechnology and Bioengineering,Host-Pathogen Interaction (Immunology),Prof. Himanshu Kumar,IISER Bhopal,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,PG,Core,Yes,Biosciences,https://onlinecourses.nptel.ac.in/noc25_bt21/preview,noc25_bt21,https://onlinecourses.nptel.ac.in/noc24_bt24/preview,https://onlinecourses.nptel.ac.in/noc24_bt24/preview,noc24_bt24,
noc25-bt22,Biotechnology and Bioengineering,Human Physiology,Prof. Nishikant Subhedar,IISER Pune,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Bioengineering,https://onlinecourses.nptel.ac.in/noc25_bt22/preview,noc25_bt22,https://onlinecourses.nptel.ac.in/noc24_bt05/preview,https://onlinecourses.nptel.ac.in/noc24_bt05/preview,noc24_bt05,
noc25-bt23,Biotechnology and Bioengineering,I Think Biology,"Prof. Kaustubh Rau
Prof. Sravanti Uppaluri
Prof. Divya Uma
Prof. Jayanti Ray Mukherjee
Prof. Prachi Gupta",Azim Premji University,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG,Core,No,Biosciences,https://onlinecourses.nptel.ac.in/noc25_bt23/preview,noc25_bt23,https://onlinecourses.nptel.ac.in/noc24_bt36/preview,https://onlinecourses.nptel.ac.in/noc24_bt36/preview,noc24_bt36,
noc25-bt24,Biotechnology and Bioengineering,Interactomics: Basics & Applications,Prof. Sanjeeva Srivastava,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Biosciences,https://onlinecourses.nptel.ac.in/noc25_bt24/preview,noc25_bt24,https://onlinecourses.nptel.ac.in/noc24_bt25/preview,https://onlinecourses.nptel.ac.in/noc24_bt25/preview,noc24_bt25,
noc25-bt25,Biotechnology and Bioengineering,Introduction to Complex Biological Systems,"Prof. Soumya De
Prof. Dibyendu Samanta",IIT Kharagpur,IIT Kharagpur,12 weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Biosciences,https://onlinecourses.nptel.ac.in/noc25_bt25/preview,noc25_bt25,,,,
noc25-bt26,Biotechnology and Bioengineering,Introduction to Professional Scientific Communication,Prof. S. Ganesh,IIT Kanpur,IIT Kanpur,4 weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,PG,Elective,Yes,"Faculty Domain - Fundamental
Faculty Domain - Advanced",https://onlinecourses.nptel.ac.in/noc25_bt26/preview,noc25_bt26,https://onlinecourses.nptel.ac.in/noc24_bt34/preview,https://onlinecourses.nptel.ac.in/noc24_bt34/preview,noc24_bt34,
noc25-bt27,Biotechnology and Bioengineering,Introductory Mathematical Methods for Biologists,Prof. Ranjit Padinhateeri,IIT Bombay,IIT Bombay,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_bt27/preview,noc25_bt27,https://onlinecourses.nptel.ac.in/noc24_bt26/preview,https://onlinecourses.nptel.ac.in/noc24_bt26/preview,noc24_bt26,
noc25-bt28,Biotechnology and Bioengineering,Material and Energy Balances,Prof. Vignesh Muthuvijayan,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,Bioprocesses,https://onlinecourses.nptel.ac.in/noc25_bt28/preview,noc25_bt28,https://onlinecourses.nptel.ac.in/noc24_bt27/preview,https://onlinecourses.nptel.ac.in/noc24_bt27/preview,noc24_bt27,
noc25-bt29,Biotechnology and Bioengineering,Maternal Infant Young Child Nutrition,Prof. Rupal Dalal,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_bt29/preview,noc25_bt29,https://onlinecourses.nptel.ac.in/noc24_bt01/preview,https://onlinecourses.nptel.ac.in/noc24_bt01/preview,noc24_bt01,
noc25-bt30,Biotechnology and Bioengineering,Maternal Infant Young Child Nutrition (Hindi),Prof. Rupal Dalal,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_bt30/preview,noc25_bt30,https://onlinecourses.nptel.ac.in/noc24_bt02/preview,https://onlinecourses.nptel.ac.in/noc24_bt02/preview,noc24_bt02,
noc25-bt31,Biotechnology and Bioengineering,Medical Biomaterials,Prof. Mukesh Doble,IIT Madras,IIT Madras,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Bioengineering,https://onlinecourses.nptel.ac.in/noc25_bt31/preview,noc25_bt31,https://onlinecourses.nptel.ac.in/noc24_bt28/preview,https://onlinecourses.nptel.ac.in/noc24_bt28/preview,noc24_bt28,
noc25-bt32,Biotechnology and Bioengineering,Metabolic Engineering,"Prof. Pinaki Sar
Prof. Amit Ghosh",IIT Kharagpur,IIT Kharagpur,8 Weeks,Rerun,20 01 2025,14 03 2025,23 03 2025,27 01 2025,14 02 2025,UG,Elective,Yes,Bioprocesses,https://onlinecourses.nptel.ac.in/noc25_bt32/preview,noc25_bt32,https://onlinecourses.nptel.ac.in/noc24_bt29/preview,https://onlinecourses.nptel.ac.in/noc24_bt29/preview,noc24_bt29,
noc25-bt33,Biotechnology and Bioengineering,Microbial Biotechnology,Prof. Utpal Bora,IIT Guwahati,IIT Guwahati,12 Weeks,New,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Bioprocesses,https://onlinecourses.nptel.ac.in/noc25_bt33/preview,noc25_bt33,,,,
noc25-bt34,Biotechnology and Bioengineering,"Microsensors, Implantable Devices and Rodent Surgeries for Biomedical Applications","Prof. Shabari Girishan K V 
Prof. Hardik J. Pandya",IISc Bangalore,IISc Bangalore,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Bioengineering,https://onlinecourses.nptel.ac.in/noc25_bt34/preview,noc25_bt34,https://onlinecourses.nptel.ac.in/noc24_bt37/preview,https://onlinecourses.nptel.ac.in/noc24_bt37/preview,noc24_bt37,
noc25-bt36,Biotechnology and Bioengineering,Nanotechnology in Agriculture,Prof. Mainak Das,IIT Kanpur,IIT Kanpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_bt36/preview,noc25_bt36,https://onlinecourses.nptel.ac.in/noc24_bt30/preview,https://onlinecourses.nptel.ac.in/noc24_bt30/preview,noc24_bt30,
noc25-bt37,Biotechnology and Bioengineering,Optical Spectroscopy and Microscopy : Fundamentals of Optical Measurements and Instrumentation,Prof. Balaji Jayaprakash,IISc Bangalore,IISc Bangalore,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Photonics,https://onlinecourses.nptel.ac.in/noc25_bt37/preview,noc25_bt37,https://onlinecourses.nptel.ac.in/noc24_bt32/preview,https://onlinecourses.nptel.ac.in/noc24_bt32/preview,noc24_bt32,
noc25-bt40,Biotechnology and Bioengineering,RNA Biology,Prof. Rajesh Ramachandran,IISER Mohali,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,Biosciences,https://onlinecourses.nptel.ac.in/noc25_bt40/preview,noc25_bt40,https://onlinecourses.nptel.ac.in/noc24_bt04/preview,https://onlinecourses.nptel.ac.in/noc24_bt04/preview,noc24_bt04,
noc25-bt42,Biotechnology and Bioengineering,Thermodynamics for Biological Systems : Classical and Statistical Aspect,"Prof. G. K. Suraishkumar
Prof. Sanjib Senapati",IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG,Core,No,Bioprocesses,https://onlinecourses.nptel.ac.in/noc25_bt42/preview,noc25_bt42,https://onlinecourses.nptel.ac.in/noc24_bt31/preview,https://onlinecourses.nptel.ac.in/noc24_bt31/preview,noc24_bt31,
noc25-bt01,Biotechnology/Life Sciences,Advanced Fluorescence Microscopy and Image Processing,Prof. Gunjan Mehta,IIT Hyderabad,IIT Madras,12 Weeks,New,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Biosciences
Bioengineering",https://onlinecourses.nptel.ac.in/noc25_bt01/preview,noc25_bt01,,,,
noc25-ch31,Chemical / Mechanical / Material Science Engineering,Methods of Adhesion Measurement for Pressure Sensitive Adhesives: Theory and Practice,Prof. Animangsu Ghatak,IIT Kanpur,IIT Kanpur,12 Weeks,New,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Elective,Yes,"Minor 3
Minor in Materials Science",https://onlinecourses.nptel.ac.in/noc25_ch31/preview,noc25_ch31,,,,
noc25-ch01,Chemical Engineering,Advanced Thermodynamics,Prof. Nanda Kishore,IIT Guwahati,IIT Guwahati,12 weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch01/preview,noc25_ch01,https://onlinecourses.nptel.ac.in/noc24_ch30/preview,https://onlinecourses.nptel.ac.in/noc24_ch30/preview,noc24_ch30,
noc25-ch02,Chemical Engineering,Advanced Thermodynamics and Molecular Simulations,Prof. Prateek Kumar Jha,IIT Roorkee,IIT Roorkee,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Minor 3,https://onlinecourses.nptel.ac.in/noc25_ch02/preview,noc25_ch02,https://onlinecourses.nptel.ac.in/noc24_ch02/preview,https://onlinecourses.nptel.ac.in/noc24_ch02/preview,noc24_ch02,
noc25-ch03,Chemical Engineering,An Introduction to Cardiovascular Fluid Mechanics,Prof. Raghvendra Gupta,IIT Guwahati,IIT Guwahati,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch03/preview,noc25_ch03,https://onlinecourses.nptel.ac.in/noc21_ch29/preview,https://onlinecourses.nptel.ac.in/noc21_ch29/preview,noc21_ch29,
noc25-ch05,Chemical Engineering,Applied Time-Series Analysis,Prof. Arun K Tangirala,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch05/preview,noc25_ch05,https://onlinecourses.nptel.ac.in/noc24_ch03/preview,https://onlinecourses.nptel.ac.in/noc24_ch03/preview,noc24_ch03,
noc25-ch06,Chemical Engineering,Aspen Plus Simulation Software - A Basic Course for Beginners,Prof. Prabirkumar Saha,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Computational Chemical Engineering,https://onlinecourses.nptel.ac.in/noc25_ch06/preview,noc25_ch06,https://onlinecourses.nptel.ac.in/noc24_ch71/preview,https://onlinecourses.nptel.ac.in/noc24_ch71/preview,noc24_ch71,
noc25-ch07,Chemical Engineering,Basic Principles and Calculations in Chemical Engineering,Prof. Subrata Kumar Majumdar,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG,Core,No,"Minor 1
Minor 2
Minor 3",https://onlinecourses.nptel.ac.in/noc25_ch07/preview,noc25_ch07,https://onlinecourses.nptel.ac.in/noc24_ch05/preview,https://onlinecourses.nptel.ac.in/noc24_ch05/preview,noc24_ch05,
noc25-ch08,Chemical Engineering,Biological Process Design for Wastewater Treatment,Prof. Vimal Chandra Srivastava,IIT Roorkee,IIT Roorkee,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch08/preview,noc25_ch08,https://onlinecourses.nptel.ac.in/noc24_ch06/preview,https://onlinecourses.nptel.ac.in/noc24_ch06/preview,noc24_ch06,
noc25-ch09,Chemical Engineering,Biomass Conversion and Biorefinery,Prof. Kaustubha Mohanty,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Energy and Environment,https://onlinecourses.nptel.ac.in/noc25_ch09/preview,noc25_ch09,https://onlinecourses.nptel.ac.in/noc24_ch07/preview,https://onlinecourses.nptel.ac.in/noc24_ch07/preview,noc24_ch07,
noc25-ch10,Chemical Engineering,"Characterization of Polymers, Elastomers and Composites",Prof. Santanu Chattopadhyay,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch10/preview,noc25_ch10,https://onlinecourses.nptel.ac.in/noc24_ch35/preview,https://onlinecourses.nptel.ac.in/noc24_ch35/preview,noc24_ch35,
noc25-ch11,Chemical Engineering,Chemical Engineering Fluid Dynamics and Heat Transfer,"Prof. Rabibrata Mukherjee
Prof. Arnab Atta",IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch11/preview,noc25_ch11,https://onlinecourses.nptel.ac.in/noc24_ch08/preview,https://onlinecourses.nptel.ac.in/noc24_ch08/preview,noc24_ch08,
noc25-ch12,Chemical Engineering,Chemical Engineering Thermodynamics,Prof. Sasidhar Gumma,IIT Tirupati,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG,Core,No,"Minor 1
Minor 2
Minor 3",https://onlinecourses.nptel.ac.in/noc25_ch12/preview,noc25_ch12,https://onlinecourses.nptel.ac.in/noc24_ch31/preview,https://onlinecourses.nptel.ac.in/noc24_ch31/preview,noc24_ch31,
noc25-ch13,Chemical Engineering,Chemical Engineering Thermodynamics - IITKGP,Prof. Gargi Das,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG,Core,No,"Minor 1
Minor 2
Minor 3",https://onlinecourses.nptel.ac.in/noc25_ch13/preview,noc25_ch13,https://onlinecourses.nptel.ac.in/noc23_ch24/preview,https://onlinecourses.nptel.ac.in/noc23_ch24/preview,noc23_ch24,
noc25-ch14,Chemical Engineering,Chemical Process Instrumentation,Prof. Debasis Sarkar,IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_ch14/preview,noc25_ch14,https://onlinecourses.nptel.ac.in/noc23_ch23/preview,https://onlinecourses.nptel.ac.in/noc23_ch23/preview,noc23_ch23,
noc25-ch15,Chemical Engineering,Chemical Process Technology,Prof. Tamal Banerjee,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,Minor 2,https://onlinecourses.nptel.ac.in/noc25_ch15/preview,noc25_ch15,https://onlinecourses.nptel.ac.in/noc24_ch09/preview,https://onlinecourses.nptel.ac.in/noc24_ch09/preview,noc24_ch09,
noc25-ch16,Chemical Engineering,Chemical Process Utilities,Prof. Shishir Sinha,IIT Roorkee,IIT Roorkee,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Core,Yes,Minor 2,https://onlinecourses.nptel.ac.in/noc25_ch16/preview,noc25_ch16,https://onlinecourses.nptel.ac.in/noc24_ch10/preview,https://onlinecourses.nptel.ac.in/noc24_ch10/preview,noc24_ch10,
noc25-ch17,Chemical Engineering,Chemical Reaction Engineering II,Prof. Ganesh Vishwanathan,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_ch17/preview,noc25_ch17,https://onlinecourses.nptel.ac.in/noc24_ch11/preview,https://onlinecourses.nptel.ac.in/noc24_ch11/preview,noc24_ch11,
noc25-ch18,Chemical Engineering,Computational Fluid Dynamics,Prof. Sreenivas Jayanti,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,4 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,"Computational Thermo Fluids
Computational Chemical Engineering",https://onlinecourses.nptel.ac.in/noc25_ch18/preview,noc25_ch18,https://onlinecourses.nptel.ac.in/noc24_ch12/preview,https://onlinecourses.nptel.ac.in/noc24_ch12/preview,noc24_ch12,
noc25-ch20,Chemical Engineering,Computer Aided Applied Single Objective Optimization,Prof. Prakash Kotecha,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,27 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Computational Chemical Engineering,https://onlinecourses.nptel.ac.in/noc25_ch20/preview,noc25_ch20,https://onlinecourses.nptel.ac.in/noc24_ch14/preview,https://onlinecourses.nptel.ac.in/noc24_ch14/preview,noc24_ch14,
noc25-ch21,Chemical Engineering,Electrochemical Technology in Pollution Control,Prof. J. R. Mudakavi,IISc Bangalore,IISc Bangalore,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Energy and Environment,https://onlinecourses.nptel.ac.in/noc25_ch21/preview,noc25_ch21,https://onlinecourses.nptel.ac.in/noc24_ch01/preview,https://onlinecourses.nptel.ac.in/noc24_ch01/preview,noc24_ch01,
noc25-ch22,Chemical Engineering,Engineering Thermodynamics,Prof. Jayant K. Singh,IIT Kanpur,IIT Kanpur,8 Weeks,Rerun,20 01 2025,14 03 2025,22 03 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_ch22/preview,noc25_ch22,https://onlinecourses.nptel.ac.in/noc23_ch01/preview,https://onlinecourses.nptel.ac.in/noc23_ch01/preview,noc23_ch01,
noc25-ch24,Chemical Engineering,Environmental Quality Monitoring & Analysis,Prof. Ravi Krishna R,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Energy and Environment,https://onlinecourses.nptel.ac.in/noc25_ch24/preview,noc25_ch24,https://onlinecourses.nptel.ac.in/noc24_ch15/preview,https://onlinecourses.nptel.ac.in/noc24_ch15/preview,noc24_ch15,
noc25-ch25,Chemical Engineering,Fluid Flow Operations,Prof. Subrata Kumar Majumdar,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,,https://onlinecourses.nptel.ac.in/noc25_ch25/preview,noc25_ch25,https://onlinecourses.nptel.ac.in/noc24_ch16/preview,https://onlinecourses.nptel.ac.in/noc24_ch16/preview,noc24_ch16,
noc25-ch26,Chemical Engineering,Heat Transfer,Prof. Ganesh Viswanathan,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG,Core,No,"Energy Systems
Minor 1",https://onlinecourses.nptel.ac.in/noc25_ch26/preview,noc25_ch26,https://onlinecourses.nptel.ac.in/noc24_ch17/preview,https://onlinecourses.nptel.ac.in/noc24_ch17/preview,noc24_ch17,
noc25-ch28,Chemical Engineering,Introduction To Process Modeling In The Membrane Separation Process,Prof. Sirshendu De,IIT Kharagpur,IIT Kharagpur,4 Weeks,Rerun,20 01 2025,14 02 2025,22 03 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch28/preview,noc25_ch28,https://onlinecourses.nptel.ac.in/noc23_ch18/preview,https://onlinecourses.nptel.ac.in/noc23_ch18/preview,noc23_ch18,
noc25-ch29,Chemical Engineering,Matlab Programming for Numerical Computation,Prof. Niket Kaisare,IIT Madras,IIT Madras,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,Computational Biology,https://onlinecourses.nptel.ac.in/noc25_ch29/preview,noc25_ch29,https://onlinecourses.nptel.ac.in/noc24_ch36/preview,https://onlinecourses.nptel.ac.in/noc24_ch36/preview,noc24_ch36,
noc25-ch30,Chemical Engineering,Membrane Technology,Prof. Kaustubha Mohanty,IIT Guwahati,IIT Guwahati,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch30/preview,noc25_ch30,https://onlinecourses.nptel.ac.in/noc24_ch18/preview,https://onlinecourses.nptel.ac.in/noc24_ch18/preview,noc24_ch18,
noc25-ch32,Chemical Engineering,Modeling Stochastic phenomena for Engineering applications: Part-1,Prof. Yelia Shankaranarayana Mayya,IIT Bombay,IIT Bombay,12 Weeks,Rerun,20 01 2025,11 04 2025,26 04 2025,27 01 2025,14 02 2025,UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc25_ch32/preview,noc25_ch32,https://onlinecourses.nptel.ac.in/noc24_ch32/preview,https://onlinecourses.nptel.ac.in/noc24_ch32/preview,noc24_ch32,
noc25-ch34,Chemical Engineering,Momentum Transfer in Fluids,"Prof. Somenath Ganguly
Prof. Sunando Das Gupta",IIT Kharagpur,IIT Kharagpur,12 Weeks,Rerun,20 01 2025,11 04 2025,3 05 2025,27 01 2025,14 02 2025,UG,Core,No,Minor 3,https://onlinecourses.nptel.ac.in/noc25_ch34/preview,noc25_ch34,https://onlinecourses.nptel.ac.in/noc24_ch19/preview,https://onlinecourses.nptel.ac.in/noc24_ch19/preview,noc24_ch19,
